name,date,comment,18 and Under,19 - 24,25 - 29,30 - 34,35 - 39,45 and Above,Combination,Cool,Dark,Dry,Dry Skin,Light,Medium,Medium Dark,Medium Light,Neutral,Normal,Oily,Oily Skin,Warm,tokenized_comments,sentiment_score,sentiment_category_en,sentiment_category,document_vector
enggolit,2024-12-08,suka produknya buat muka glowing dan cerah menyamarkan nota hitam buat kulit makin sehat semoga cocok selalu pakai produk ini memang skintific ngak diragukan lagi produknya kehinaan sejuta umat semoga skintific selalu makin sukses,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,"['suka', 'produknya', 'buat', 'muka', 'glowing', 'cerah', 'menyamarkan', 'nota', 'hitam', 'buat', 'kulit', 'makin', 'sehat', 'semoga', 'cocok', 'selalu', 'pakai', 'produk', 'memang', 'skintific', 'ngak', 'diragukan', 'produknya', 'kehinaan', 'sejuta', 'umat', 'semoga', 'skintific', 'selalu', 'makin', 'sukses']",0.0,Neutral,netral,"[-0.2601792   0.42429334 -0.0840513  -0.04406784  0.14351496 -0.59329826
  0.3305718   0.9922999  -0.40693656 -0.28898346 -0.14142872 -0.66629577
 -0.06983447  0.11749151  0.06502963 -0.26588777  0.2578897  -0.33090192
 -0.04209814 -0.8839631   0.18099737  0.22962883  0.17451845 -0.16706462
 -0.06627508  0.05466272 -0.3326878  -0.27463207 -0.398155    0.12306517
  0.4382265  -0.10046106  0.22876802 -0.43015474 -0.22683759  0.6707953
  0.04943022 -0.29061198 -0.12278699 -0.6894525   0.0293068  -0.38175315
 -0.20226203  0.10121892  0.37355083 -0.03904966 -0.34866914 -0.08155502
  0.2490367   0.15024936  0.15388185 -0.4439859   0.20151567  0.08000778
 -0.31748262  0.22495663  0.14111769  0.07932837 -0.4334082   0.23624693
 -0.00556451  0.03170751  0.07627621 -0.08157638 -0.3860483   0.5668731
  0.25652117  0.257544   -0.56417155  0.48731774 -0.3899428   0.15479034
  0.5191037  -0.0696445   0.51453245  0.21918127 -0.06780712 -0.06799147
 -0.31581414  0.12258969 -0.42139694  0.00945253 -0.3393404   0.5764091
 -0.16878378 -0.07955607  0.17149621  0.48678106  0.41975564  0.01428623
  0.59320706  0.45419416  0.05875057  0.02860562  0.7255451   0.33992288
  0.23481889 -0.38126022  0.09391957  0.00555314]"
diahayuoktavianti,2024-12-08,moisturizer kecintaan kulit jadi moist kenyal dan plumpy kaya squishy pakai dimalam hari bangun bangun mood karna kulit nya lembut tidak gradakan sangat senang rasanya sukses terus skintific semoga bisa terus terjaga kualitas produknya,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,"['moisturizer', 'kecintaan', 'kulit', 'jadi', 'moist', 'kenyal', 'plumpy', 'kaya', 'squishy', 'pakai', 'dimalam', 'hari', 'bangun', 'bangun', 'mood', 'karna', 'kulit', 'nya', 'lembut', 'gradakan', 'sangat', 'senang', 'rasanya', 'sukses', 'terus', 'skintific', 'semoga', 'terus', 'terjaga', 'kualitas', 'produknya']",0.0,Neutral,netral,"[-2.5455728e-01  4.1750854e-01 -8.7330036e-02 -4.7520224e-02
  1.4125223e-01 -5.7953435e-01  3.2681668e-01  9.7271705e-01
 -4.0279520e-01 -2.8174973e-01 -1.3945997e-01 -6.5774792e-01
 -6.7326061e-02  1.1758142e-01  6.4443119e-02 -2.6440585e-01
  2.5539094e-01 -3.2514822e-01 -4.5889597e-02 -8.6837834e-01
  1.8256070e-01  2.2735989e-01  1.6574387e-01 -1.6850235e-01
 -6.3427866e-02  4.6646941e-02 -3.2824153e-01 -2.7673760e-01
 -3.9396688e-01  1.1481717e-01  4.2669338e-01 -9.8039381e-02
  2.2527143e-01 -4.3349820e-01 -2.2565849e-01  6.6329068e-01
  4.5705557e-02 -2.7944005e-01 -1.1586564e-01 -6.8161505e-01
  2.9077504e-02 -3.8108155e-01 -1.9293657e-01  1.0127590e-01
  3.7211680e-01 -3.7745733e-02 -3.4923211e-01 -7.3230110e-02
  2.4362031e-01  1.4539291e-01  1.5549512e-01 -4.3969244e-01
  2.0307763e-01  7.8963853e-02 -3.1842613e-01  2.2625986e-01
  1.3973983e-01  8.4785223e-02 -4.3511239e-01  2.3878153e-01
  5.8355829e-04  3.7339311e-02  7.0628844e-02 -8.7078601e-02
 -3.7252402e-01  5.5609369e-01  2.5264490e-01  2.6297125e-01
 -5.4420221e-01  4.7455078e-01 -3.8755929e-01  1.5045956e-01
  5.1351482e-01 -7.3576346e-02  5.0973773e-01  2.1618924e-01
 -7.2054021e-02 -6.7436785e-02 -3.0499542e-01  1.2343869e-01
 -4.1261357e-01  5.8550169e-03 -3.4733969e-01  5.5831528e-01
 -1.6212024e-01 -8.2360245e-02  1.6922626e-01  4.7810018e-01
  4.1886005e-01  2.3992017e-02  5.8567965e-01  4.5906103e-01
  5.8942448e-02  2.6078679e-02  7.1645230e-01  3.3806896e-01
  2.2958487e-01 -3.7394980e-01  9.3668975e-02 -2.5371842e-03]"
fitrafiands,2024-12-08,kualitas produk sangat bagus cocok di kulit aku yang sangat sensitif selain itu dapat memperbaiki skin barier dan menghidrasi kulit kulit menjadi lembut dan kenyal tidak lengket dan mudah menyerap kulit karena teksturnya yang watery,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,"['kualitas', 'produk', 'sangat', 'bagus', 'cocok', 'kulit', 'aku', 'sangat', 'sensitif', 'memperbaiki', 'skin', 'barier', 'menghidrasi', 'kulit', 'kulit', 'menjadi', 'lembut', 'kenyal', 'lengket', 'mudah', 'menyerap', 'kulit', 'teksturnya', 'watery']",0.0,Neutral,netral,"[-0.3481338   0.6293966  -0.15215091 -0.06858231  0.20065035 -0.8125038
  0.4775907   1.3465875  -0.554004   -0.3781911  -0.18425418 -0.9486878
 -0.08992567  0.15077089  0.11036295 -0.37892842  0.37826863 -0.4467214
 -0.10543126 -1.2065362   0.2573705   0.32348418  0.24174483 -0.24135192
 -0.06280006  0.08141804 -0.47553873 -0.42484072 -0.52463007  0.15350148
  0.61738425 -0.16658725  0.34294626 -0.660479   -0.3091494   0.96633774
  0.06924067 -0.36278448 -0.14465712 -0.9752856   0.07304709 -0.58523065
 -0.27260593  0.12916043  0.5125958  -0.03441181 -0.51326317 -0.07413546
  0.3081458   0.18856959  0.22366363 -0.63607687  0.30524066  0.10767463
 -0.45991004  0.3523401   0.21876799  0.15229622 -0.64553463  0.3475393
 -0.01891442  0.02158468  0.12026875 -0.12251232 -0.49771348  0.7943199
  0.36006856  0.42962638 -0.7604845   0.6806858  -0.5763829   0.22970046
  0.7365306  -0.09373603  0.7346932   0.28204063 -0.13371937 -0.09341311
 -0.39135024  0.17812121 -0.6303076   0.00694056 -0.4875662   0.7699519
 -0.24767327 -0.1317584   0.25152537  0.6365702   0.57893765  0.04647732
  0.8142399   0.6758609   0.08913878  0.0058348   1.0256419   0.45232177
  0.3284632  -0.4920639   0.1059275  -0.02902313]"
Lisast30,2024-12-08,sumpaaaahhhhh ini mooooiiisssttttt terdebesssss guaaa sepanjang masaaaaaaa bner ngelembapin dan bner bisa bikkn skin pflumpyyyyyyyy sumpaaahhh dan ini bner teracuni dari temen awalnyaaa dan jadi repuches berkali luvvv bgtttttt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,"['sumpaaaahhhhh', 'mooooiiisssttttt', 'terdebesssss', 'guaaa', 'sepanjang', 'masaaaaaaa', 'bner', 'ngelembapin', 'bner', 'bikkn', 'skin', 'pflumpyyyyyyyy', 'sumpaaahhh', 'bner', 'teracuni', 'temen', 'awalnyaaa', 'jadi', 'repuches', 'berkali', 'luvvv', 'bgtttttt']",0.0,Neutral,netral,"[-0.08121731  0.13665628 -0.02394536 -0.01278035  0.04490691 -0.18115819
  0.10549018  0.29762208 -0.12434086 -0.08837651 -0.04116772 -0.20430927
 -0.02106854  0.03519687  0.02153552 -0.07920098  0.07321969 -0.09735871
 -0.01404849 -0.26934755  0.05430353  0.07379209  0.05466261 -0.05377706
 -0.02147686  0.01392098 -0.10489359 -0.08567291 -0.11966794  0.03444619
  0.13485266 -0.03246735  0.07223672 -0.12592687 -0.06636279  0.20547575
  0.01541542 -0.08798952 -0.03551321 -0.21210356  0.01077951 -0.114144
 -0.06054771  0.02913207  0.11539293 -0.01064132 -0.10460728 -0.02229824
  0.07552857  0.04496896  0.04629219 -0.13283496  0.06210708  0.02356845
 -0.09715538  0.07054596  0.04546479  0.02369458 -0.13295598  0.07207882
 -0.00522066  0.00574406  0.02633834 -0.0270457  -0.11961579  0.1735954
  0.07552806  0.07823245 -0.17734185  0.15228438 -0.12267622  0.04819755
  0.16071199 -0.02040989  0.15486819  0.06389001 -0.02589334 -0.02632879
 -0.09958315  0.03507502 -0.13102795  0.00453147 -0.10267422  0.17459773
 -0.05407792 -0.02213222  0.05545662  0.14429757  0.1270642   0.00398563
  0.1772459   0.13784716  0.01499255  0.00504302  0.22508977  0.10271978
  0.06816865 -0.11471716  0.02739217  0.00166944]"
indah30007,2024-12-08,produk ini bagus banget xocok di kulit sayakerenn bagusbesok saya order lagi produk ini bagus banget xocok di kulit sayakerenn bagusbesok saya order lagi produk ini bagus banget xocok di kulit sayakerenn bagusbesok saya order lagi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,"['produk', 'bagus', 'banget', 'xocok', 'kulit', 'sayakerenn', 'bagusbesok', 'order', 'produk', 'bagus', 'banget', 'xocok', 'kulit', 'sayakerenn', 'bagusbesok', 'order', 'produk', 'bagus', 'banget', 'xocok', 'kulit', 'sayakerenn', 'bagusbesok', 'order']",0.0,Neutral,netral,"[-0.22360496  0.38331708 -0.08755402 -0.03804543  0.13410656 -0.53365505
  0.30023813  0.8989896  -0.36637393 -0.25818983 -0.12262429 -0.60835093
 -0.05876766  0.10359178  0.06863696 -0.24262322  0.24646914 -0.29233328
 -0.05181722 -0.8040882   0.16549234  0.20694792  0.15575744 -0.15542328
 -0.05281071  0.05317299 -0.29864123 -0.25523856 -0.3533797   0.11485205
  0.40790424 -0.09870902  0.20989706 -0.4100157  -0.20938605  0.6186096
  0.04768084 -0.2550058  -0.10670415 -0.63241845  0.03412076 -0.36378253
 -0.18251811  0.08680288  0.34038582 -0.02813073 -0.32573757 -0.06926534
  0.21391921  0.13468984  0.14084016 -0.41289043  0.18046515  0.06983715
 -0.29372206  0.20884955  0.12990464  0.07980192 -0.40830228  0.21189488
 -0.00984144  0.02078332  0.07508212 -0.07395997 -0.34736982  0.52372867
  0.23535262  0.25107574 -0.5091222   0.44753757 -0.35478112  0.14306082
  0.4717543  -0.05452866  0.47511044  0.18744028 -0.05832041 -0.05842978
 -0.28033286  0.11544131 -0.3904524   0.00484217 -0.31869122  0.5204212
 -0.15848906 -0.0846087   0.15513548  0.42946017  0.38000885  0.01782422
  0.53703564  0.4245362   0.05883072  0.02436006  0.660701    0.31188846
  0.221489   -0.3376794   0.07793331 -0.00661506]"
Febriyanti_sh,2024-12-08,aku suka banget produk ini sangat bagus dan testurnya lembut bangetttt pokoknya kalian harus coba deh soalnya sebagus itu kan gak ketergantungan lah pokoknya kalian harus coba bagus gak bosan bosan pakek ini harus coba ya gaes harus coba ya,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,"['aku', 'suka', 'banget', 'produk', 'sangat', 'bagus', 'testurnya', 'lembut', 'bangetttt', 'pokoknya', 'kalian', 'coba', 'deh', 'soalnya', 'sebagus', 'kan', 'gak', 'ketergantungan', 'lah', 'pokoknya', 'kalian', 'coba', 'bagus', 'gak', 'bosan', 'bosan', 'pakek', 'coba', 'gaes', 'coba']",0.0,Neutral,netral,"[-0.28460842  0.44706148 -0.08788604 -0.03764516  0.1626288  -0.6617371
  0.35624468  1.1109631  -0.45250532 -0.3265993  -0.15574996 -0.73545825
 -0.08221608  0.13496597  0.0692483  -0.29881942  0.27592093 -0.369599
 -0.03631676 -0.98805594  0.20188235  0.24700175  0.19210587 -0.18587834
 -0.08001813  0.05651708 -0.36124644 -0.2899248  -0.45650843  0.14310052
  0.486454   -0.09749935  0.25337145 -0.46043417 -0.2610373   0.73906875
  0.05303311 -0.3377705  -0.1436565  -0.77437294  0.02120695 -0.41405255
 -0.21646231  0.10883602  0.4205273  -0.05730598 -0.38117173 -0.10113402
  0.28684095  0.1751691   0.16405424 -0.49575216  0.21781716  0.08731287
 -0.3489388   0.23755947  0.14536701  0.08256917 -0.49027717  0.25351432
  0.00551897  0.03624438  0.08407776 -0.09084254 -0.43934616  0.62813795
  0.28291708  0.275971   -0.634502    0.5546525  -0.42543852  0.16910587
  0.5707794  -0.07869393  0.56913733  0.2472275  -0.05760533 -0.07659438
 -0.36096135  0.13604945 -0.44817722  0.00318847 -0.39009374  0.6500768
 -0.18360728 -0.08625852  0.18498158  0.55536455  0.47494936  0.01781358
  0.6620039   0.4941787   0.07530683  0.04994794  0.80692834  0.3960256
  0.2555035  -0.43723285  0.10829365  0.01226058]"
incerahmayantii,2024-12-08,moisturizer yang sangat cocok untuk semua jenis dan manfaat sangat banyak buat kulit normal kombinasi jerawat bisa juga buat kulit yang kemerahan dan meredam kemerahan bagus banget dan sangat cocok dan pastinya bagus buat semua jenis kulit,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"['moisturizer', 'sangat', 'cocok', 'semua', 'jenis', 'manfaat', 'sangat', 'banyak', 'buat', 'kulit', 'normal', 'kombinasi', 'jerawat', 'buat', 'kulit', 'kemerahan', 'meredam', 'kemerahan', 'bagus', 'banget', 'sangat', 'cocok', 'pastinya', 'bagus', 'buat', 'semua', 'jenis', 'kulit']",0.0,Neutral,netral,"[-0.3399442   0.60180867 -0.13622841 -0.05979725  0.19450633 -0.809206
  0.4625927   1.3359139  -0.5438472  -0.37837562 -0.18877928 -0.917851
 -0.09814652  0.15415071  0.10049597 -0.3602688   0.3740893  -0.4404275
 -0.0870605  -1.200136    0.25087625  0.32160956  0.23571113 -0.22773768
 -0.07632904  0.0948578  -0.45117286 -0.3961011  -0.5248371   0.16937613
  0.6136858  -0.16319573  0.32268566 -0.6302891  -0.3030996   0.9499301
  0.07275609 -0.3776224  -0.16147861 -0.96163744  0.06779139 -0.56491596
 -0.28338194  0.13217868  0.51632607 -0.0312896  -0.5044031  -0.08603908
  0.32203355  0.1952337   0.21704124 -0.6268449   0.28903905  0.10169572
 -0.45298284  0.33470246  0.20478003  0.12954116 -0.6301355   0.3253825
 -0.02681282  0.02323806  0.1131601  -0.11309107 -0.51134557  0.79097766
  0.36755222  0.4029499  -0.764234    0.68043333 -0.5485043   0.21453229
  0.7222489  -0.08285073  0.7201685   0.2816158  -0.10727065 -0.0821782
 -0.40898746  0.17350855 -0.6196938   0.00868649 -0.46895227  0.773063
 -0.24792573 -0.12969866  0.25015828  0.63860273  0.56554174  0.02651001
  0.8092766   0.6485738   0.08381128  0.02491096  1.0002457   0.4566696
  0.3287596  -0.5020681   0.10708386 -0.00523865]"
Ptrsmilea,2024-12-08,beli ini karena iseng dan penasaran sama sama review review di platform media sosial dan claimnya sesuai sama yang seliweran di media sosial make ini  minggu kulit beneran plumpy glowing sehat lembuttt bagus banget minus nya mahal banget dengan isi yang sesedikit itu untuk beli lagi aku rasa no karena overprice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,"['beli', 'iseng', 'penasaran', 'sama', 'sama', 'review', 'review', 'platform', 'media', 'sosial', 'claimnya', 'sesuai', 'sama', 'seliweran', 'media', 'sosial', 'make', 'minggu', 'kulit', 'beneran', 'plumpy', 'glowing', 'sehat', 'lembuttt', 'bagus', 'banget', 'minus', 'nya', 'mahal', 'banget', 'isi', 'sesedikit', 'beli', 'aku', 'rasa', 'no', 'overprice']",-0.296,Negative,negatif,"[-0.22835061  0.3661963  -0.07563411 -0.03765541  0.12763415 -0.5277852
  0.28605792  0.88705426 -0.36188748 -0.256818   -0.12544122 -0.5909161
 -0.06420136  0.10560675  0.05603284 -0.23733859  0.22731432 -0.299616
 -0.03436185 -0.7894134   0.16383292  0.20246238  0.15369226 -0.1510132
 -0.06539056  0.04472037 -0.2928279  -0.2394382  -0.3639346   0.1116661
  0.3912589  -0.08542661  0.19918314 -0.37765545 -0.20801587  0.595609
  0.04077158 -0.26279655 -0.11123549 -0.6166758   0.01811959 -0.3331372
 -0.17368571  0.09092994  0.33675864 -0.04049514 -0.3099705  -0.07491902
  0.22713754  0.13647752  0.13898    -0.3967989   0.17473993  0.0711662
 -0.2847009   0.19546437  0.12149645  0.06925871 -0.39078057  0.20610768
  0.00517798  0.03274095  0.06198676 -0.07364843 -0.34654054  0.50214404
  0.22973654  0.22162151 -0.5003317   0.43479785 -0.3440367   0.13543256
  0.45875958 -0.06688207  0.4539199   0.19803819 -0.05304485 -0.06280684
 -0.28474066  0.10852218 -0.35962376  0.00529027 -0.3120975   0.5176121
 -0.14589721 -0.07290483  0.14641397  0.44375888  0.3753759   0.02023983
  0.53064406  0.40454695  0.06001531  0.03054134  0.64740354  0.31180432
  0.20544735 -0.3459487   0.08753349  0.00345011]"
LusianaKusuma,2024-12-08,kulit saya sensitiftp semenjak pakai skintific bagus dan lama kelamaan tidak sensitif lg memudar bekas jerawatrecommed bgt sih apalagi skintif untuk kalangan remajapun masuk unisexdia juga ringan dimuka jd gampang ngeblannya baguss bgt aslii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,"['kulit', 'sensitiftp', 'semenjak', 'pakai', 'skintific', 'bagus', 'lama', 'kelamaan', 'sensitif', 'lg', 'memudar', 'bekas', 'jerawatrecommed', 'bgt', 'sih', 'skintif', 'kalangan', 'remajapun', 'masuk', 'unisexdia', 'ringan', 'dimuka', 'jd', 'gampang', 'ngeblannya', 'baguss', 'bgt', 'aslii']",0.0,Neutral,netral,"[-0.21612313  0.35671118 -0.07746082 -0.03682381  0.11976715 -0.49905416
  0.2768263   0.84170085 -0.34513655 -0.24258815 -0.12018478 -0.5706527
 -0.06074065  0.09890733  0.05825631 -0.2319376   0.22074339 -0.28408703
 -0.03828653 -0.7435679   0.15650909  0.19283     0.14522879 -0.14555801
 -0.05467353  0.03862483 -0.28393275 -0.23597191 -0.34106007  0.10249646
  0.36910415 -0.07989281  0.19679795 -0.37141475 -0.19634935  0.5727418
  0.03917846 -0.24371731 -0.0979326  -0.5922793   0.02196418 -0.32881707
 -0.15971465  0.08459956  0.31568453 -0.03609573 -0.30291158 -0.06124305
  0.20748231  0.12474204  0.13003482 -0.3800592   0.17339613  0.06338889
 -0.2724416   0.19166335  0.11785947  0.0773819  -0.3796074   0.20152333
  0.00451901  0.02665581  0.06089552 -0.07088064 -0.32080635  0.47514123
  0.22016314  0.22591348 -0.4686585   0.41004667 -0.33471176  0.13145313
  0.4405957  -0.06426705  0.4398972   0.18554616 -0.05910859 -0.0586356
 -0.26121357  0.10523073 -0.3495338   0.00376094 -0.2999528   0.48691154
 -0.1398367  -0.07406861  0.14531311  0.41378763  0.35753426  0.02106749
  0.5050039   0.39552125  0.05443015  0.02327396  0.6175608   0.28813222
  0.19268647 -0.32388163  0.08003091 -0.00342735]"
fadillaptri_,2024-12-08,penyelamat kulit kering tiada duaaa pake ini udah berkalikali bener bener hempas semua serum  beralih ke moisturizer ini aja udah cukup banget buat kulit makin sehat worth the price ga pernah absen buat repurchase luv ittt skintific,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,"['penyelamat', 'kulit', 'kering', 'tiada', 'duaaa', 'pake', 'udah', 'berkalikali', 'bener', 'bener', 'hempas', 'semua', 'serum', 'beralih', 'moisturizer', 'aja', 'udah', 'cukup', 'banget', 'buat', 'kulit', 'makin', 'sehat', 'worth', 'the', 'price', 'ga', 'pernah', 'absen', 'buat', 'repurchase', 'luv', 'ittt', 'skintific']",0.2263,Positive,positif,"[-0.2845296   0.46307984 -0.08642368 -0.04197345  0.15097311 -0.66241723
  0.36483902  1.1005254  -0.4532481  -0.32229894 -0.15710247 -0.7398957
 -0.08164787  0.13325737  0.06787326 -0.29500347  0.28127876 -0.367438
 -0.04399914 -0.976051    0.19733769  0.2564082   0.19393042 -0.18931924
 -0.07702779  0.06423878 -0.3692737  -0.29611528 -0.44987905  0.13592117
  0.4906454  -0.10919512  0.25566342 -0.4687136  -0.24672861  0.74337363
  0.055177   -0.33046132 -0.13786942 -0.7672813   0.0210959  -0.41929594
 -0.22668819  0.11088699  0.41980302 -0.04624474 -0.38247558 -0.08675452
  0.2870483   0.16992137  0.16914427 -0.4904862   0.22204639  0.08213316
 -0.35000345  0.24965031  0.15494849  0.08813447 -0.49015477  0.25593838
 -0.00478471  0.03782982  0.08520029 -0.09139769 -0.43539414  0.6281345
  0.28288448  0.282478   -0.62654185  0.5471097  -0.43214634  0.16614002
  0.5761561  -0.07778433  0.5672058   0.24766506 -0.0709335  -0.08277463
 -0.35172048  0.13534342 -0.46535662  0.01182691 -0.38729405  0.6434963
 -0.18717583 -0.09564836  0.1915144   0.5451534   0.47261602  0.02273325
  0.6566155   0.5049115   0.0722767   0.03685197  0.80402553  0.37992153
  0.25444573 -0.42235264  0.10305308  0.00379462]"
Aprilliasty,2024-12-08,local brand moisturizer yang bagus banget buat memperbaiki skin barrier yg rusak ataupun ngejaga skin barrier kulit wajah moisturizer ini bagus bgt buat ngelembapin kulit wajah dan bikin kulit wajah berasa lebih sehat bonus klo rutin pakai ini bikin muka jadi glowing,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,"['local', 'brand', 'moisturizer', 'bagus', 'banget', 'buat', 'memperbaiki', 'skin', 'barrier', 'yg', 'rusak', 'ataupun', 'ngejaga', 'skin', 'barrier', 'kulit', 'wajah', 'moisturizer', 'bagus', 'bgt', 'buat', 'ngelembapin', 'kulit', 'wajah', 'bikin', 'kulit', 'wajah', 'berasa', 'lebih', 'sehat', 'bonus', 'klo', 'rutin', 'pakai', 'bikin', 'muka', 'jadi', 'glowing']",0.3612,Positive,positif,"[-3.36185455e-01  5.84494591e-01 -1.20211661e-01 -5.83384112e-02
  1.88566983e-01 -7.70656765e-01  4.52239841e-01  1.26750863e+00
 -5.29536366e-01 -3.66221875e-01 -1.80022463e-01 -8.80112708e-01
 -8.62201527e-02  1.47977307e-01  9.97080579e-02 -3.43526125e-01
  3.44206572e-01 -4.12611276e-01 -7.31847212e-02 -1.14778948e+00
  2.34731972e-01  3.10493857e-01  2.30375066e-01 -2.21848458e-01
 -6.46703094e-02  8.17142501e-02 -4.43961501e-01 -3.82393390e-01
 -4.97832865e-01  1.50303707e-01  5.85323453e-01 -1.50926352e-01
  3.06312323e-01 -5.82576513e-01 -2.80838579e-01  8.94209206e-01
  6.71248659e-02 -3.61302793e-01 -1.47614330e-01 -8.99941802e-01
  6.10184036e-02 -5.22666454e-01 -2.68694490e-01  1.23507038e-01
  4.84033376e-01 -3.81061099e-02 -4.62736040e-01 -9.22530144e-02
  3.11345190e-01  1.83609322e-01  2.04243973e-01 -5.79134762e-01
  2.72433430e-01  1.07821465e-01 -4.18721527e-01  3.16993922e-01
  1.99279860e-01  1.10165156e-01 -5.79108775e-01  3.15077007e-01
 -3.48294079e-02  1.62856318e-02  1.18306875e-01 -1.05675347e-01
 -4.85814452e-01  7.44835734e-01  3.28698814e-01  3.64309549e-01
 -7.37232387e-01  6.42337382e-01 -5.27911842e-01  2.09317923e-01
  6.85162067e-01 -8.42112228e-02  6.75666034e-01  2.71487564e-01
 -1.13140680e-01 -9.35572162e-02 -3.91790450e-01  1.61534548e-01
 -5.86749375e-01  1.15958545e-02 -4.37575787e-01  7.31073737e-01
 -2.29164824e-01 -1.09095521e-01  2.37446487e-01  6.05885267e-01
  5.45520306e-01  2.33806111e-02  7.56192029e-01  6.07029438e-01
  6.85906485e-02  1.11220852e-02  9.53673601e-01  4.24942762e-01
  3.05479765e-01 -4.71700609e-01  1.09073780e-01  4.11264977e-04]"
syania_marlinda,2024-12-08,bagus banget bikin tampak kulit lebih cerah kenyal dan cocok banget aku udh pake ini dan ga berpaling ke yang lain ini paling bagus bgt buat kulit ga bikin kulit kering bikin kulit tampak lebih cerah dan natural pokonya yg belom cobain harus cobain sih good banget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,"['bagus', 'banget', 'bikin', 'tampak', 'kulit', 'lebih', 'cerah', 'kenyal', 'cocok', 'banget', 'aku', 'udh', 'pake', 'ga', 'berpaling', 'paling', 'bagus', 'bgt', 'buat', 'kulit', 'ga', 'bikin', 'kulit', 'kering', 'bikin', 'kulit', 'tampak', 'lebih', 'cerah', 'natural', 'pokonya', 'yg', 'belom', 'cobain', 'cobain', 'sih', 'good', 'banget']",0.6597,Positive,positif,"[-3.28558445e-01  5.60285211e-01 -1.30686507e-01 -5.96364364e-02
  1.83822036e-01 -7.61934936e-01  4.31079715e-01  1.28245926e+00
 -5.26705265e-01 -3.62503797e-01 -1.78551435e-01 -8.68060470e-01
 -9.20635834e-02  1.52020007e-01  9.31548327e-02 -3.48454237e-01
  3.53157878e-01 -4.28829193e-01 -7.59791657e-02 -1.14633095e+00
  2.40697935e-01  3.03274751e-01  2.20048249e-01 -2.18877032e-01
 -7.62858018e-02  6.54205680e-02 -4.29030925e-01 -3.73594522e-01
 -5.06591022e-01  1.61772877e-01  5.72527587e-01 -1.46001995e-01
  2.99188524e-01 -5.91029942e-01 -2.93717772e-01  8.81301105e-01
  6.08419366e-02 -3.60598177e-01 -1.47012413e-01 -8.96190763e-01
  3.82784531e-02 -5.15257359e-01 -2.58943588e-01  1.36479497e-01
  4.88614023e-01 -4.20554206e-02 -4.62415189e-01 -9.02499259e-02
  3.09101462e-01  1.90573275e-01  2.10816562e-01 -5.87074101e-01
  2.65456766e-01  9.97841656e-02 -4.25638050e-01  2.99933344e-01
  1.87159762e-01  1.12582706e-01 -5.83784282e-01  3.09815168e-01
  5.54494763e-05  3.96710522e-02  9.27167237e-02 -1.14820205e-01
 -4.89056587e-01  7.33653069e-01  3.45060438e-01  3.65698010e-01
 -7.17082202e-01  6.29361749e-01 -5.09425879e-01  1.97220713e-01
  6.80092752e-01 -9.51741561e-02  6.75888240e-01  2.83450842e-01
 -9.36777815e-02 -7.45740905e-02 -3.99480730e-01  1.68215767e-01
 -5.56307197e-01  1.76211528e-03 -4.54352140e-01  7.33495235e-01
 -2.08372071e-01 -1.19967334e-01  2.20055059e-01  6.20817244e-01
  5.46115696e-01  2.93799229e-02  7.70761669e-01  6.13702834e-01
  8.36083740e-02  3.17665972e-02  9.41910923e-01  4.43299681e-01
  3.11257243e-01 -4.78828222e-01  1.10453390e-01 -3.95393465e-03]"
